id;fecha;tipo_elem;intensidad;ocupacion;vmed
1003;25/09/2025 01:00:00;M30;358;15,69;83,70
1004;25/09/2025 01:00:00;M30;300;16,28;78,10
1005;25/09/2025 01:00:00;M30;292;12,61;78,20
1006;25/09/2025 01:00:00;M30;301;12,33;85,50
1007;25/09/2025 01:00:00;M30;328;15,63;87,90
1008;25/09/2025 01:00:00;URB;103;15,84;86,70
1009;25/09/2025 01:00:00;M30;321;15,24;84,90
1010;25/09/2025 01:00:00;URB;96;11,47;90,70
1011;25/09/2025 01:00:00;URB;116;14,91;87,80
1012;25/09/2025 01:00:00;M30;272;11,84;-1,00
1013;25/09/2025 01:00:00;URB;139;15,69;78,20
1014;25/09/2025 01:00:00;URB;125;16,80;85,60
1015;25/09/2025 01:00:00;M30;323;17,52;89,60
1016;25/09/2025 01:00:00;URB;116;14,60;86,80
1017;25/09/2025 01:00:00;URB;102;14,14;92,20
1018;25/09/2025 01:00:00;URB;98;13,63;94,90
1019;25/09/2025 01:00:00;M30;326;15,91;-1,00
1020;25/09/2025 01:00:00;URB;105;11,11;86,10
1021;25/09/2025 01:00:00;M30;340;15,18;-1,00
1022;25/09/2025 01:00:00;URB;128;16,74;83,90
1023;25/09/2025 01:00:00;URB;114;18,44;81,80
1024;25/09/2025 01:00:00;URB;101;17,54;-1,00
1025;25/09/2025 01:00:00;M30;331;16,08;-1,00
1026;25/09/2025 01:00:00;URB;121;13,99;86,20
1027;25/09/2025 01:00:00;M30;353;18,61;90,20
1028;25/09/2025 01:00:00;URB;119;16,95;-1,00
1029;25/09/2025 01:00:00;URB;115;17,03;87,10
1030;25/09/2025 01:00:00;URB;114;20,74;81,10
1001;25/09/2025 02:00:00;M30;324;12,06;96,90
1002;25/09/2025 02:00:00;URB;122;20,01;77,80
1003;25/09/2025 02:00:00;M30;313;16,25;-1,00
1004;25/09/2025 02:00:00;M30;359;14,37;86,40
1005;25/09/2025 02:00:00;M30;273;13,18;-1,00
1006;25/09/2025 02:00:00;M30;347;19,66;85,90
1007;25/09/2025 02:00:00;M30;345;17,74;85,90
1008;25/09/2025 02:00:00;URB;128;19,53;79,60
1009;25/09/2025 02:00:00;M30;382;16,31;88,80
1010;25/09/2025 02:00:00;URB;126;20,88;81,30
1011;25/09/2025 02:00:00;URB;118;13,65;86,50
1012;25/09/2025 02:00:00;M30;272;14,66;87,00
1013;25/09/2025 02:00:00;URB;127;16,72;81,20
1014;25/09/2025 02:00:00;URB;108;17,55;85,50
1015;25/09/2025 02:00:00;M30;281;13,25;89,10
1016;25/09/2025 02:00:00;URB;116;18,89;93,60
1017;25/09/2025 02:00:00;URB;119;15,75;90,50
1018;25/09/2025 02:00:00;URB;118;14,72;87,80
1019;25/09/2025 02:00:00;M30;277;15,90;84,40
1020;25/09/2025 02:00:00;URB;114;13,54;86,60
1021;25/09/2025 02:00:00;M30;318;17,53;86,60
1022;25/09/2025 02:00:00;URB;133;16,97;84,70
1023;25/09/2025 02:00:00;URB;138;18,34;87,50
1024;25/09/2025 02:00:00;URB;114;15,05;78,70
1025;25/09/2025 02:00:00;M30;279;14,57;85,50
1026;25/09/2025 02:00:00;URB;94;15,08;-1,00
1027;25/09/2025 02:00:00;M30;318;10,99;-1,00
1028;25/09/2025 02:00:00;URB;113;19,41;-1,00
1029;25/09/2025 02:00:00;URB;112;18,61;84,30
1030;25/09/2025 02:00:00;URB;118;19,77;-1,00
1001;25/09/2025 03:00:00;M30;391;20,34;85,50
1002;25/09/2025 03:00:00;URB;117;14,06;89,10
1003;25/09/2025 03:00:00;M30;324;11,79;91,50
1004;25/09/2025 03:00:00;M30;346;16,06;88,50
1005;25/09/2025 03:00:00;M30;366;19,31;86,10
1006;25/09/2025 03:00:00;M30;343;16,58;85,30
1007;25/09/2025 03:00:00;M30;291;18,03;87,40
1008;25/09/2025 03:00:00;URB;118;16,68;85,60
1009;25/09/2025 03:00:00;M30;327;17,12;88,40
1010;25/09/2025 03:00:00;URB;117;12,37;82,30
1011;25/09/2025 03:00:00;URB;148;19,35;-1,00
1012;25/09/2025 03:00:00;M30;317;16,66;87,90
1013;25/09/2025 03:00:00;URB;128;9,55;89,00
1014;25/09/2025 03:00:00;URB;122;12,73;81,70
1015;25/09/2025 03:00:00;M30;300;10,57;87,40
1016;25/09/2025 03:00:00;URB;107;15,25;85,80
1017;25/09/2025 03:00:00;URB;120;12,63;89,60
1018;25/09/2025 03:00:00;URB;115;14,20;90,70
1019;25/09/2025 03:00:00;M30;398;21,49;82,40
1020;25/09/2025 03:00:00;URB;92;13,08;82,90
1021;25/09/2025 03:00:00;M30;350;17,44;83,30
1022;25/09/2025 03:00:00;URB;93;11,23;-1,00
1023;25/09/2025 03:00:00;URB;147;18,32;87,10
1024;25/09/2025 03:00:00;URB;103;13,31;-1,00
1025;25/09/2025 03:00:00;M30;328;15,57;76,40
1026;25/09/2025 03:00:00;URB;110;17,76;80,90
1027;25/09/2025 03:00:00;M30;301;13,58;86,40
1028;25/09/2025 03:00:00;URB;103;11,11;90,00
1029;25/09/2025 03:00:00;URB;130;20,82;88,80
1030;25/09/2025 03:00:00;URB;100;17,81;86,90
1001;25/09/2025 04:00:00;M30;425;14,70;90,00
1002;25/09/2025 04:00:00;URB;115;12,16;-1,00
1003;25/09/2025 04:00:00;M30;371;23,48;90,20
1004;25/09/2025 04:00:00;M30;347;16,68;81,90
1005;25/09/2025 04:00:00;M30;392;13,13;89,80
1006;25/09/2025 04:00:00;M30;393;27,29;82,80
1007;25/09/2025 04:00:00;M30;347;17,23;95,30
1008;25/09/2025 04:00:00;URB;132;12,44;85,60
1009;25/09/2025 04:00:00;M30;345;16,01;85,20
1010;25/09/2025 04:00:00;URB;112;15,69;85,00
1011;25/09/2025 04:00:00;URB;96;14,71;-1,00
1012;25/09/2025 04:00:00;M30;395;22,57;83,70
1013;25/09/2025 04:00:00;URB;133;14,04;84,70
1014;25/09/2025 04:00:00;URB;114;12,70;91,50
1015;25/09/2025 04:00:00;M30;414;17,43;82,70
1016;25/09/2025 04:00:00;URB;143;16,22;90,40
1017;25/09/2025 04:00:00;URB;141;13,15;89,00
1018;25/09/2025 04:00:00;URB;133;16,08;80,80
1019;25/09/2025 04:00:00;M30;420;19,25;-1,00
1020;25/09/2025 04:00:00;URB;120;10,75;86,70
1021;25/09/2025 04:00:00;M30;340;10,24;88,80
1022;25/09/2025 04:00:00;URB;119;19,53;84,30
1023;25/09/2025 04:00:00;URB;131;17,45;84,30
1024;25/09/2025 04:00:00;URB;129;12,04;91,30
1025;25/09/2025 04:00:00;M30;406;21,22;78,40
1026;25/09/2025 04:00:00;URB;122;15,74;93,00
1027;25/09/2025 04:00:00;M30;354;13,62;81,90
1028;25/09/2025 04:00:00;URB;132;16,37;-1,00
1029;25/09/2025 04:00:00;URB;136;17,78;84,40
1030;25/09/2025 04:00:00;URB;157;16,91;85,40
1001;25/09/2025 05:00:00;M30;375;15,18;88,80
1002;25/09/2025 05:00:00;URB;161;18,94;85,60
1003;25/09/2025 05:00:00;M30;445;17,64;86,60
1004;25/09/2025 05:00:00;M30;499;17,26;96,60
1005;25/09/2025 05:00:00;M30;408;15,19;-1,00
1006;25/09/2025 05:00:00;M30;424;21,80;81,00
1007;25/09/2025 05:00:00;M30;453;24,65;76,20
1008;25/09/2025 05:00:00;URB;163;14,60;88,70
1009;25/09/2025 05:00:00;M30;514;32,99;69,50
1010;25/09/2025 05:00:00;URB;171;20,39;80,10
1011;25/09/2025 05:00:00;URB;188;17,24;-1,00
1012;25/09/2025 05:00:00;M30;408;19,29;83,80
1013;25/09/2025 05:00:00;URB;162;21,27;85,50
1014;25/09/2025 05:00:00;URB;169;19,73;78,80
1015;25/09/2025 05:00:00;M30;421;20,89;83,50
1016;25/09/2025 05:00:00;URB;163;29,97;-1,00
1017;25/09/2025 05:00:00;URB;154;18,14;86,30
1018;25/09/2025 05:00:00;URB;157;22,00;83,40
1019;25/09/2025 05:00:00;M30;412;17,33;87,30
1020;25/09/2025 05:00:00;URB;147;17,49;85,30
1021;25/09/2025 05:00:00;M30;490;21,91;74,70
1022;25/09/2025 05:00:00;URB;134;16,62;81,90
1023;25/09/2025 05:00:00;URB;128;18,75;84,40
1024;25/09/2025 05:00:00;URB;150;21,60;82,10
1025;25/09/2025 05:00:00;M30;444;24,84;83,90
1026;25/09/2025 05:00:00;URB;149;24,17;72,50
1027;25/09/2025 05:00:00;M30;484;23,03;79,90
1028;25/09/2025 05:00:00;URB;180;21,15;78,50
1029;25/09/2025 05:00:00;URB;154;17,92;83,90
1030;25/09/2025 05:00:00;URB;134;20,29;76,00
1001;25/09/2025 06:00:00;M30;562;19,40;85,50
1002;25/09/2025 06:00:00;URB;234;39,90;77,10
1003;25/09/2025 06:00:00;M30;604;23,45;81,80
1004;25/09/2025 06:00:00;M30;526;27,88;73,30
1005;25/09/2025 06:00:00;M30;606;25,31;89,30
1006;25/09/2025 06:00:00;M30;506;30,42;77,00
1007;25/09/2025 06:00:00;M30;571;24,10;85,30
1008;25/09/2025 06:00:00;URB;170;21,19;78,50
1009;25/09/2025 06:00:00;M30;569;27,47;77,70
1010;25/09/2025 06:00:00;URB;206;20,46;81,00
1011;25/09/2025 06:00:00;URB;205;32,31;74,80
1012;25/09/2025 06:00:00;M30;672;31,47;-1,00
1013;25/09/2025 06:00:00;URB;196;24,29;76,40
1014;25/09/2025 06:00:00;URB;204;25,73;82,80
1015;25/09/2025 06:00:00;M30;659;33,13;76,80
1016;25/09/2025 06:00:00;URB;194;22,44;84,90
1017;25/09/2025 06:00:00;URB;208;22,75;82,50
1018;25/09/2025 06:00:00;URB;197;27,97;75,70
1019;25/09/2025 06:00:00;M30;582;32,13;80,40
1020;25/09/2025 06:00:00;URB;226;23,92;85,50
1021;25/09/2025 06:00:00;M30;629;34,11;76,60
1022;25/09/2025 06:00:00;URB;202;21,50;84,00
1023;25/09/2025 06:00:00;URB;211;33,28;79,10
1024;25/09/2025 06:00:00;URB;185;14,21;83,90
1025;25/09/2025 06:00:00;M30;640;32,54;73,50
1026;25/09/2025 06:00:00;URB;220;35,38;-1,00
1027;25/09/2025 06:00:00;M30;530;15,21;88,40
1028;25/09/2025 06:00:00;URB;211;22,31;82,80
1029;25/09/2025 06:00:00;URB;213;26,48;77,70
1030;25/09/2025 06:00:00;URB;190;22,09;82,30
1001;25/09/2025 07:00:00;M30;700;33,17;-1,00
1002;25/09/2025 07:00:00;URB;250;33,27;79,40
1003;25/09/2025 07:00:00;M30;782;32,25;75,90
1004;25/09/2025 07:00:00;M30;739;40,25;70,20
1005;25/09/2025 07:00:00;M30;832;33,30;76,00
1006;25/09/2025 07:00:00;M30;767;34,25;82,40
1007;25/09/2025 07:00:00;M30;797;50,50;69,80
1008;25/09/2025 07:00:00;URB;256;29,52;72,00
1009;25/09/2025 07:00:00;M30;807;36,56;72,30
1010;25/09/2025 07:00:00;URB;243;34,69;75,00
1011;25/09/2025 07:00:00;URB;255;30,07;86,60
1012;25/09/2025 07:00:00;M30;746;39,93;-1,00
1013;25/09/2025 07:00:00;URB;300;41,63;70,60
1014;25/09/2025 07:00:00;URB;271;33,13;77,00
1015;25/09/2025 07:00:00;M30;739;41,84;68,40
1016;25/09/2025 07:00:00;URB;276;30,36;75,60
1017;25/09/2025 07:00:00;URB;265;31,02;74,60
1018;25/09/2025 07:00:00;URB;283;39,68;78,80
1019;25/09/2025 07:00:00;M30;830;38,64;75,50
1020;25/09/2025 07:00:00;URB;242;35,49;71,80
1021;25/09/2025 07:00:00;M30;893;33,48;72,30
1022;25/09/2025 07:00:00;URB;275;29,94;79,40
1023;25/09/2025 07:00:00;URB;317;34,78;77,70
1024;25/09/2025 07:00:00;URB;232;34,84;-1,00
1025;25/09/2025 07:00:00;M30;730;33,69;73,80
1026;25/09/2025 07:00:00;URB;265;35,44;72,10
1027;25/09/2025 07:00:00;M30;738;37,05;69,50
1028;25/09/2025 07:00:00;URB;294;32,51;77,20
1029;25/09/2025 07:00:00;URB;277;40,06;72,40
1030;25/09/2025 07:00:00;URB;210;27,31;81,10
1001;25/09/2025 08:00:00;M30;807;31,90;74,30
1002;25/09/2025 08:00:00;URB;370;53,63;-1,00
1003;25/09/2025 08:00:00;M30;970;53,22;64,30
1004;25/09/2025 08:00:00;M30;807;31,05;77,90
1005;25/09/2025 08:00:00;M30;794;35,29;70,60
1006;25/09/2025 08:00:00;M30;853;43,51;71,60
1007;25/09/2025 08:00:00;M30;960;47,87;68,30
1008;25/09/2025 08:00:00;URB;326;37,99;78,40
1009;25/09/2025 08:00:00;M30;823;40,18;69,40
1010;25/09/2025 08:00:00;URB;324;28,37;86,80
1011;25/09/2025 08:00:00;URB;296;42,14;71,40
1012;25/09/2025 08:00:00;M30;941;36,27;76,70
1013;25/09/2025 08:00:00;URB;343;51,23;65,70
1014;25/09/2025 08:00:00;URB;315;34,27;-1,00
1015;25/09/2025 08:00:00;M30;969;46,70;63,90
1016;25/09/2025 08:00:00;URB;283;26,59;75,10
1017;25/09/2025 08:00:00;URB;325;41,04;75,10
1018;25/09/2025 08:00:00;URB;298;31,76;75,30
1019;25/09/2025 08:00:00;M30;725;39,94;-1,00
1020;25/09/2025 08:00:00;URB;300;35,75;72,50
1021;25/09/2025 08:00:00;M30;1.055;60,01;63,60
1022;25/09/2025 08:00:00;URB;343;31,12;74,90
1023;25/09/2025 08:00:00;URB;333;43,15;71,60
1024;25/09/2025 08:00:00;URB;290;46,14;68,40
1025;25/09/2025 08:00:00;M30;783;51,23;56,60
1026;25/09/2025 08:00:00;URB;272;46,39;73,40
1027;25/09/2025 08:00:00;M30;782;37,04;78,40
1028;25/09/2025 08:00:00;URB;349;42,56;70,80
1029;25/09/2025 08:00:00;URB;306;38,39;75,40
1030;25/09/2025 08:00:00;URB;310;23,32;83,10
1001;25/09/2025 09:00:00;M30;979;54,36;68,80
1002;25/09/2025 09:00:00;URB;299;50,26;73,40
1003;25/09/2025 09:00:00;M30;857;48,01;71,20
1003;25/09/2025 09:00:00;M30;857;48,01;71,20
1004;25/09/2025 09:00:00;M30;975;51,85;64,20
1005;25/09/2025 09:00:00;M30;923;43,28;72,40
1006;25/09/2025 09:00:00;M30;1.030;47,17;72,80
1007;25/09/2025 09:00:00;M30;1.037;43,16;70,30
1008;25/09/2025 09:00:00;URB;281;37,33;69,90
1009;25/09/2025 09:00:00;M30;860;28,72;80,60
1010;25/09/2025 09:00:00;URB;297;24,50;78,90
1011;25/09/2025 09:00:00;URB;244;31,23;78,10
1012;25/09/2025 09:00:00;M30;990;44,80;71,80
1013;25/09/2025 09:00:00;URB;371;73,65;60,70
1014;25/09/2025 09:00:00;URB;300;40,08;71,70
1015;25/09/2025 09:00:00;M30;885;38,87;72,70
1016;25/09/2025 09:00:00;URB;382;69,56;59,60
1017;25/09/2025 09:00:00;URB;346;34,03;70,20
1018;25/09/2025 09:00:00;URB;287;36,25;77,50
1019;25/09/2025 09:00:00;M30;784;34,35;76,30
1020;25/09/2025 09:00:00;URB;251;33,03;-1,00
1021;25/09/2025 09:00:00;M30;937;49,30;59,10
1022;25/09/2025 09:00:00;URB;317;39,04;74,60
1023;25/09/2025 09:00:00;URB;328;48,00;64,60
1024;25/09/2025 09:00:00;URB;297;35,65;77,10
1025;25/09/2025 09:00:00;M30;965;55,81;62,10
1026;25/09/2025 09:00:00;URB;272;42,18;70,50
1027;25/09/2025 09:00:00;M30;764;28,11;-1,00
1028;25/09/2025 09:00:00;URB;312;44,37;76,20
1029;25/09/2025 09:00:00;URB;293;46,38;74,10
1030;25/09/2025 09:00:00;URB;284;34,07;79,10
1001;25/09/2025 10:00:00;M30;632;27,74;75,70
1002;25/09/2025 10:00:00;URB;235;31,71;74,40
1003;25/09/2025 10:00:00;M30;826;40,89;74,70
1004;25/09/2025 10:00:00;M30;853;34,92;70,30
1005;25/09/2025 10:00:00;M30;589;25,79;83,10
1006;25/09/2025 10:00:00;M30;846;41,61;-1,00
1007;25/09/2025 10:00:00;M30;800;45,70;71,70
1008;25/09/2025 10:00:00;URB;259;42,88;72,50
1009;25/09/2025 10:00:00;M30;772;38,08;71,20
1010;25/09/2025 10:00:00;URB;290;42,32;71,90
1011;25/09/2025 10:00:00;URB;266;31,85;82,70
1012;25/09/2025 10:00:00;M30;786;41,02;74,20
1013;25/09/2025 10:00:00;URB;285;45,42;69,70
1014;25/09/2025 10:00:00;URB;323;51,52;70,20
1015;25/09/2025 10:00:00;M30;784;36,38;76,20
1016;25/09/2025 10:00:00;URB;284;22,81;78,90
1017;25/09/2025 10:00:00;URB;304;45,72;64,60
1018;25/09/2025 10:00:00;URB;252;36,59;80,90
1019;25/09/2025 10:00:00;M30;743;29,52;81,20
1020;25/09/2025 10:00:00;URB;275;42,55;72,80
1021;25/09/2025 10:00:00;M30;747;38,43;69,80
1022;25/09/2025 10:00:00;URB;241;21,97;80,20
1023;25/09/2025 10:00:00;URB;290;35,54;74,60
1024;25/09/2025 10:00:00;URB;293;35,51;67,10
1025;25/09/2025 10:00:00;M30;718;31,99;72,90
1026;25/09/2025 10:00:00;URB;313;50,88;67,20
1027;25/09/2025 10:00:00;M30;870;41,11;78,20
1028;25/09/2025 10:00:00;URB;236;33,03;81,70
1029;25/09/2025 10:00:00;URB;244;28,86;74,30
1030;25/09/2025 10:00:00;URB;242;43,70;76,00
1001;25/09/2025 11:00:00;M30;537;26,47;78,40
1002;25/09/2025 11:00:00;URB;215;23,77;78,70
1003;25/09/2025 11:00:00;M30;645;27,46;80,50
1004;25/09/2025 11:00:00;M30;666;38,05;71,90
1005;25/09/2025 11:00:00;M30;583;25,44;77,90
1006;25/09/2025 11:00:00;M30;596;34,64;74,90
1007;25/09/2025 11:00:00;M30;652;23,41;83,30
1008;25/09/2025 11:00:00;URB;214;20,95;83,00
1009;25/09/2025 11:00:00;M30;553;26,31;-1,00
1010;25/09/2025 11:00:00;URB;209;24,13;-1,00
1011;25/09/2025 11:00:00;URB;229;26,45;80,40
1012;25/09/2025 11:00:00;M30;537;26,64;84,60
1013;25/09/2025 11:00:00;URB;223;33,32;70,50
1014;25/09/2025 11:00:00;URB;219;22,05;75,00
1015;25/09/2025 11:00:00;M30;525;16,92;-1,00
1016;25/09/2025 11:00:00;URB;224;24,02;86,20
1017;25/09/2025 11:00:00;URB;218;22,66;82,80
1018;25/09/2025 11:00:00;URB;216;28,50;82,40
1019;25/09/2025 11:00:00;M30;471;25,83;83,00
1020;25/09/2025 11:00:00;URB;200;23,07;86,70
1021;25/09/2025 11:00:00;M30;545;21,83;92,50
1022;25/09/2025 11:00:00;URB;182;30,36;80,50
1023;25/09/2025 11:00:00;URB;263;35,56;-1,00
1024;25/09/2025 11:00:00;URB;225;28,39;81,70
1025;25/09/2025 11:00:00;M30;660;35,91;68,60
1026;25/09/2025 11:00:00;URB;194;24,48;78,30
1027;25/09/2025 11:00:00;M30;626;26,52;-1,00
1028;25/09/2025 11:00:00;URB;196;29,39;79,30
1029;25/09/2025 11:00:00;URB;211;26,64;91,10
1030;25/09/2025 11:00:00;URB;178;26,72;84,70
1001;25/09/2025 12:00:00;M30;392;12,55;88,90
1002;25/09/2025 12:00:00;URB;144;18,37;82,80
1003;25/09/2025 12:00:00;M30;375;18,99;83,50
1004;25/09/2025 12:00:00;M30;436;19,07;-1,00
1005;25/09/2025 12:00:00;M30;371;14,81;-1,00
1006;25/09/2025 12:00:00;M30;400;20,41;-1,00
1007;25/09/2025 12:00:00;M30;425;20,08;82,80
1008;25/09/2025 12:00:00;URB;175;25,42;85,70
1009;25/09/2025 12:00:00;M30;450;26,85;93,30
1010;25/09/2025 12:00:00;URB;179;31,84;82,10
1011;25/09/2025 12:00:00;URB;167;23,54;86,30
1012;25/09/2025 12:00:00;M30;457;19,40;84,50
1013;25/09/2025 12:00:00;URB;175;24,10;81,60
1014;25/09/2025 12:00:00;URB;172;23,03;77,90
1015;25/09/2025 12:00:00;M30;467;23,60;81,60
1016;25/09/2025 12:00:00;URB;170;20,39;83,70
1017;25/09/2025 12:00:00;URB;130;17,74;89,50
1018;25/09/2025 12:00:00;URB;131;16,86;88,20
1019;25/09/2025 12:00:00;M30;394;18,24;87,50
1020;25/09/2025 12:00:00;URB;177;24,04;82,40
1021;25/09/2025 12:00:00;M30;480;19,81;80,60
1022;25/09/2025 12:00:00;URB;158;26,53;82,80
1023;25/09/2025 12:00:00;URB;166;25,62;-1,00
1024;25/09/2025 12:00:00;URB;157;21,69;87,70
1025;25/09/2025 12:00:00;M30;457;25,90;76,10
1026;25/09/2025 12:00:00;URB;181;24,96;80,70
1027;25/09/2025 12:00:00;M30;486;24,00;73,40
1028;25/09/2025 12:00:00;URB;151;22,67;81,60
1029;25/09/2025 12:00:00;URB;159;20,29;82,00
1030;25/09/2025 12:00:00;URB;146;21,27;93,40
1001;25/09/2025 13:00:00;M30;394;15,97;83,50
1002;25/09/2025 13:00:00;URB;120;15,84;86,50
1003;25/09/2025 13:00:00;M30;344;14,69;86,90
1004;25/09/2025 13:00:00;M30;389;22,59;86,10
1005;25/09/2025 13:00:00;M30;385;11,60;89,20
1006;25/09/2025 13:00:00;M30;380;19,16;80,40
1007;25/09/2025 13:00:00;M30;277;11,46;89,40
1008;25/09/2025 13:00:00;URB;161;22,72;81,40
1009;25/09/2025 13:00:00;M30;409;22,98;83,70
1010;25/09/2025 13:00:00;URB;125;16,69;80,50
1011;25/09/2025 13:00:00;URB;132;18,37;81,70
1012;25/09/2025 13:00:00;M30;423;15,39;91,80
1013;25/09/2025 13:00:00;URB;126;13,10;83,90
1014;25/09/2025 13:00:00;URB;160;30,44;75,10
1015;25/09/2025 13:00:00;M30;432;19,38;81,70
1016;25/09/2025 13:00:00;URB;138;17,40;87,70
1017;25/09/2025 13:00:00;URB;133;16,95;81,50
1018;25/09/2025 13:00:00;URB;144;16,04;81,90
1019;25/09/2025 13:00:00;M30;397;18,71;85,10
1020;25/09/2025 13:00:00;URB;135;21,17;-1,00
1021;25/09/2025 13:00:00;M30;391;20,84;85,50
1022;25/09/2025 13:00:00;URB;135;25,34;79,90
1023;25/09/2025 13:00:00;URB;156;22,85;83,20
1024;25/09/2025 13:00:00;URB;138;20,14;86,80
1025;25/09/2025 13:00:00;M30;363;12,71;91,60
1026;25/09/2025 13:00:00;URB;151;19,36;81,20
1027;25/09/2025 13:00:00;M30;415;18,80;81,20
1028;25/09/2025 13:00:00;URB;123;21,25;82,60
1029;25/09/2025 13:00:00;URB;156;20,13;-1,00
1030;25/09/2025 13:00:00;URB;120;21,34;90,20
1001;25/09/2025 14:00:00;M30;383;14,37;82,80
1002;25/09/2025 14:00:00;URB;166;18,20;88,40
1003;25/09/2025 14:00:00;M30;336;12,64;85,80
1004;25/09/2025 14:00:00;M30;403;27,71;81,30
1005;25/09/2025 14:00:00;M30;392;16,02;85,50
1006;25/09/2025 14:00:00;M30;400;20,43;87,10
1007;25/09/2025 14:00:00;M30;369;17,70;83,20
1008;25/09/2025 14:00:00;URB;140;20,04;80,30
1009;25/09/2025 14:00:00;M30;345;16,12;84,00
1010;25/09/2025 14:00:00;URB;125;13,29;88,50
1011;25/09/2025 14:00:00;URB;154;29,75;75,20
1012;25/09/2025 14:00:00;M30;424;19,63;85,50
1013;25/09/2025 14:00:00;URB;146;18,95;75,10
1014;25/09/2025 14:00:00;URB;114;12,20;94,90
1015;25/09/2025 14:00:00;M30;389;15,10;87,40
1016;25/09/2025 14:00:00;URB;146;22,19;83,70
1017;25/09/2025 14:00:00;URB;148;22,05;81,50
1018;25/09/2025 14:00:00;URB;130;21,55;84,70
1019;25/09/2025 14:00:00;M30;401;13,53;80,50
1020;25/09/2025 14:00:00;URB;158;19,63;89,40
1021;25/09/2025 14:00:00;M30;369;18,06;86,00
1022;25/09/2025 14:00:00;URB;148;18,97;83,40
1023;25/09/2025 14:00:00;URB;120;10,83;91,40
1024;25/09/2025 14:00:00;URB;159;22,15;-1,00
1025;25/09/2025 14:00:00;M30;462;22,51;85,80
1026;25/09/2025 14:00:00;URB;127;18,35;79,80
1027;25/09/2025 14:00:00;M30;344;10,22;94,80
1028;25/09/2025 14:00:00;URB;157;17,06;90,60
1029;25/09/2025 14:00:00;URB;143;17,71;75,80
1030;25/09/2025 14:00:00;URB;140;21,87;86,50
1001;25/09/2025 15:00:00;M30;407;19,14;90,00
1002;25/09/2025 15:00:00;URB;170;26,73;84,30
1003;25/09/2025 15:00:00;M30;461;16,97;76,90
1004;25/09/2025 15:00:00;M30;454;20,83;88,00
1005;25/09/2025 15:00:00;M30;551;20,82;85,40
1006;25/09/2025 15:00:00;M30;494;29,48;79,40
1007;25/09/2025 15:00:00;M30;460;16,29;-1,00
1008;25/09/2025 15:00:00;URB;191;26,29;76,20
1009;25/09/2025 15:00:00;M30;434;15,42;79,10
1010;25/09/2025 15:00:00;URB;136;15,64;82,20
1011;25/09/2025 15:00:00;URB;160;11,05;90,60
1012;25/09/2025 15:00:00;M30;490;21,07;77,60
1013;25/09/2025 15:00:00;URB;166;17,33;86,70
1014;25/09/2025 15:00:00;URB;167;27,52;84,80
1015;25/09/2025 15:00:00;M30;399;21,57;84,30
1016;25/09/2025 15:00:00;URB;160;18,29;80,10
1017;25/09/2025 15:00:00;URB;145;23,34;78,70
1018;25/09/2025 15:00:00;URB;181;28,95;82,40
1019;25/09/2025 15:00:00;M30;510;16,19;93,30
1020;25/09/2025 15:00:00;URB;189;30,51;83,10
1021;25/09/2025 15:00:00;M30;412;19,92;89,60
1022;25/09/2025 15:00:00;URB;183;20,57;83,60
1023;25/09/2025 15:00:00;URB;146;23,17;-1,00
1024;25/09/2025 15:00:00;URB;165;15,66;81,80
1025;25/09/2025 15:00:00;M30;484;26,95;79,20
1026;25/09/2025 15:00:00;URB;166;21,41;-1,00
1027;25/09/2025 15:00:00;M30;417;23,97;86,20
1028;25/09/2025 15:00:00;URB;181;18,15;91,50
1029;25/09/2025 15:00:00;URB;140;20,97;84,70
1030;25/09/2025 15:00:00;URB;134;14,98;90,20
1001;25/09/2025 16:00:00;M30;636;17,57;83,50
1002;25/09/2025 16:00:00;URB;250;30,10;74,50
1003;25/09/2025 16:00:00;M30;631;29,71;73,70
1004;25/09/2025 16:00:00;M30;682;34,88;75,70
1005;25/09/2025 16:00:00;M30;516;24,87;82,90
1006;25/09/2025 16:00:00;M30;725;38,87;77,90
1007;25/09/2025 16:00:00;M30;591;29,27;76,60
1008;25/09/2025 16:00:00;URB;189;23,80;80,20
1009;25/09/2025 16:00:00;M30;600;29,05;80,50
1010;25/09/2025 16:00:00;URB;230;21,40;78,00
1011;25/09/2025 16:00:00;URB;208;33,80;-1,00
1012;25/09/2025 16:00:00;M30;523;27,54;80,00
1013;25/09/2025 16:00:00;URB;205;20,19;87,50
1014;25/09/2025 16:00:00;URB;252;30,52;81,60
1015;25/09/2025 16:00:00;M30;616;22,61;83,20
1016;25/09/2025 16:00:00;URB;200;23,02;80,70
1017;25/09/2025 16:00:00;URB;250;26,01;83,20
1018;25/09/2025 16:00:00;URB;224;36,51;77,80
1019;25/09/2025 16:00:00;M30;692;29,48;66,80
1020;25/09/2025 16:00:00;URB;207;28,26;84,50
1021;25/09/2025 16:00:00;M30;566;18,30;87,20
1022;25/09/2025 16:00:00;URB;207;26,10;79,00
1023;25/09/2025 16:00:00;URB;220;29,85;80,80
1024;25/09/2025 16:00:00;URB;214;30,46;77,90
1025;25/09/2025 16:00:00;M30;688;33,55;73,70
1026;25/09/2025 16:00:00;URB;234;28,64;-1,00
1027;25/09/2025 16:00:00;M30;642;23,11;77,60
1028;25/09/2025 16:00:00;URB;191;24,88;77,60
1029;25/09/2025 16:00:00;URB;216;28,95;74,30
1030;25/09/2025 16:00:00;URB;224;27,84;81,40
